time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B2|X8|X33)","P(B1|X1|X42)","V(B1|X1|X32)","V(B1|X1|X43)","V(B2|X8|X33)","V(B1|X1|X42)","I(B1|X1|X13)"
7.195000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.843121e-18,3.262907e-13,5.746780e-13,-6.130093e-13,-1.236018e-08
7.196000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.337868e-18,2.750338e-13,4.728742e-13,-6.596507e-13,4.645154e-06
7.197000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.372122e-18,2.107472e-13,3.490012e-13,-6.821574e-13,6.990211e-07
7.198000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.389249e-18,1.383857e-13,2.064994e-13,-6.804515e-13,5.814859e-08
7.199000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.050591e-18,6.306390e-14,4.976528e-14,-6.553733e-13,4.008477e-06
7.200000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.669115e-18,-1.031927e-14,-1.157536e-13,-6.086207e-13,2.425731e-06
7.201000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.518857e-18,-7.737117e-14,-2.839333e-13,-5.426584e-13,5.280980e-06
7.202000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.820526e-18,-1.343952e-13,-4.481908e-13,-4.606146e-13,3.017543e-06
7.203000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,9.702579e-18,-1.786331e-13,-6.017298e-13,-3.660171e-13,-3.326865e-07
7.204000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.075590e-17,-2.084065e-13,-7.377977e-13,-2.627656e-13,1.637413e-06
7.205000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.181779e-17,-2.229684e-13,-8.500483e-13,-1.548750e-13,-2.653723e-06
7.206000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.100425e-17,-2.226052e-13,-9.328891e-13,-4.639660e-14,6.056977e-07
7.207000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.105563e-17,-2.084299e-13,-9.817736e-13,5.883600e-14,2.525783e-06
7.208000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.004512e-17,-1.824282e-13,-9.934612e-13,1.572144e-13,1.403049e-06
7.209000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.495109e-18,-1.471160e-13,-9.662204e-13,2.456365e-13,2.931750e-06
7.210000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.964165e-18,-1.054384e-13,-8.999072e-13,3.215069e-13,-1.248744e-06
7.211000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.585422e-18,-6.047819e-14,-7.960669e-13,3.827207e-13,8.146886e-07
7.212000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.448404e-18,-1.525927e-14,-6.579476e-13,4.277998e-13,2.560551e-06
7.213000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.112480e-18,2.735083e-14,-4.904323e-13,4.559671e-13,1.043848e-06
7.214000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.658608e-18,6.494388e-14,-2.997861e-13,4.669910e-13,2.160629e-06
7.215000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.513027e-18,9.558469e-14,-9.346081e-14,4.612794e-13,-3.873773e-08
7.216000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,1.179339e-13,1.202346e-13,4.398194e-13,9.670573e-07
7.217000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,1.312464e-13,3.324486e-13,4.040497e-13,2.218441e-06
7.218000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,1.353655e-13,5.342679e-13,3.558455e-13,2.073217e-06
7.219000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.091466e-18,1.307415e-13,7.170442e-13,2.973109e-13,2.365189e-06
7.220000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.849741e-18,1.183607e-13,8.727862e-13,2.307254e-13,4.493900e-06
7.221000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.593986e-19,9.959729e-14,9.946011e-13,1.585852e-13,1.721720e-06
7.222000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-4.966898e-19,7.610599e-14,1.076981e-12,8.344112e-14,1.070220e-06
7.223000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-1.635651e-18,4.971203e-14,1.116086e-12,7.754073e-15,8.663404e-07
7.224000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.277922e-18,2.227571e-14,1.109907e-12,-6.612349e-14,-1.567888e-07
7.225000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.714667e-18,-4.420694e-15,1.058439e-12,-1.359639e-13,2.414384e-06
7.226000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.757485e-18,-2.879904e-14,9.636737e-13,-1.998335e-13,1.929260e-06
7.227000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.560522e-18,-4.949788e-14,8.294380e-13,-2.559898e-13,1.414047e-06
7.228000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.183723e-18,-6.553348e-14,6.613116e-13,-3.028835e-13,1.032593e-06
7.229000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.569085e-20,-7.623457e-14,4.662974e-13,-3.393439e-13,6.395635e-07
7.230000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.354995e-18,-8.137223e-14,2.525530e-13,-3.644671e-13,-8.910502e-07
7.231000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.720497e-18,-8.104074e-14,2.907611e-14,-3.777242e-13,-4.262392e-09
7.232000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.810020e-18,-7.573690e-14,-1.948040e-13,-3.788263e-13,8.437645e-07
7.233000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.655874e-18,-6.616764e-14,-4.097930e-13,-3.678066e-13,6.706542e-07
7.234000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.936531e-18,-5.322199e-14,-6.070664e-13,-3.450184e-13,1.932089e-06
7.235000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.268568e-18,-3.797923e-14,-7.786373e-13,-3.110815e-13,4.351754e-06
7.236000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.634861e-18,-2.154202e-14,-9.177315e-13,-2.668812e-13,1.913287e-06
7.237000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.026844e-18,-4.979187e-15,-1.019052e-12,-2.136042e-13,2.190934e-06
7.238000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.427390e-18,1.060564e-14,-1.078931e-12,-1.526216e-13,2.195465e-06
7.239000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.845064e-18,2.434399e-14,-1.095596e-12,-8.560252e-14,2.349331e-06
7.240000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.262738e-18,3.553701e-14,-1.069159e-12,-1.436877e-14,1.660436e-06
7.241000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.688976e-18,4.365738e-14,-1.001528e-12,5.901843e-14,1.341916e-06
7.242000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.050591e-18,4.840302e-14,-8.963165e-13,1.323549e-13,7.214761e-07
7.243000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.395079e-18,4.977305e-14,-7.586491e-13,2.033767e-13,1.389303e-07
7.244000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.636804e-18,4.796637e-14,-5.948683e-13,2.698081e-13,1.659203e-06
7.245000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.844274e-18,4.331033e-14,-4.122132e-13,3.293911e-13,-8.322545e-08
7.246000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,9.034617e-18,3.631341e-14,-2.184774e-13,3.799537e-13,2.205806e-06
7.247000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.020783e-17,2.760967e-14,-2.166954e-14,4.195434e-13,1.208573e-06
7.248000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.130398e-17,1.787546e-14,1.702972e-13,4.465041e-13,1.706533e-06
7.249000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.235730e-17,7.806645e-15,3.500929e-13,4.594109e-13,2.295503e-06
7.250000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.152663e-17,-1.985929e-15,5.111184e-13,4.572755e-13,2.108051e-06
7.251000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.021640e-17,-1.089744e-14,6.478323e-13,4.395538e-13,2.586149e-06
7.252000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.811963e-18,-1.843801e-14,7.559349e-13,4.062259e-13,1.989029e-06
7.253000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.142057e-18,-2.426809e-14,8.324678e-13,3.578232e-13,2.716750e-06
7.254000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.789006e-18,-2.816380e-14,8.758569e-13,2.954463e-13,1.771133e-06
7.255000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.555845e-18,-2.999689e-14,8.859719e-13,2.207473e-13,-1.388670e-07
7.256000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.382629e-18,-2.983550e-14,8.640060e-13,1.359502e-13,3.805447e-06
7.257000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.843121e-18,-2.782200e-14,8.123750e-13,4.369631e-14,1.265530e-06
7.258000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.337868e-18,-2.423526e-14,7.345286e-13,-5.298627e-14,8.402282e-07
7.259000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.372122e-18,-1.941080e-14,6.346693e-13,-1.507744e-13,1.396746e-06
7.260000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.389249e-18,-1.373794e-14,5.175846e-13,-2.461036e-13,1.881896e-06
7.261000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.050591e-18,-7.634474e-15,3.884560e-13,-3.354165e-13,3.093154e-06
7.262000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.669115e-18,-1.556498e-15,2.525177e-13,-4.152709e-13,1.550961e-06
7.263000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.518857e-18,4.125043e-15,1.148812e-13,-4.823859e-13,4.970777e-07
7.264000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.820526e-18,9.138528e-15,-1.967621e-14,-5.339143e-13,2.136976e-06
7.265000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,9.702579e-18,1.318627e-14,-1.468588e-13,-5.674454e-13,2.556771e-07
7.266000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.075590e-17,1.608556e-14,-2.629761e-13,-5.812266e-13,4.037417e-06
7.267000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.181779e-17,1.775779e-14,-3.650363e-13,-5.742501e-13,-3.512360e-07
7.268000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.100425e-17,1.821016e-14,-4.508721e-13,-5.462516e-13,-7.092335e-07
7.269000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.105563e-17,1.752573e-14,-5.190089e-13,-4.977628e-13,2.462409e-06
7.270000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.004512e-17,1.582847e-14,-5.686745e-13,-4.302043e-13,-2.786025e-07
7.271000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.495109e-18,1.325431e-14,-5.997875e-13,-3.457482e-13,1.322959e-06
7.272000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.964165e-18,1.008005e-14,-6.128777e-13,-2.473171e-13,2.276755e-06
7.273000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.585422e-18,6.529904e-15,-6.089090e-13,-1.384089e-13,2.253461e-07
7.274000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.448404e-18,2.819075e-15,-5.893176e-13,-2.302765e-14,1.113118e-06
7.275000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.112480e-18,-8.108376e-16,-5.557346e-13,9.446934e-14,5.589050e-07
7.276000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.658608e-18,-4.129402e-15,-5.100098e-13,2.095607e-13,1.243130e-06
7.277000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.513027e-18,-6.938278e-15,-4.541464e-13,3.177396e-13,2.264735e-06
7.278000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,-9.084569e-15,-3.901727e-13,4.147299e-13,3.456152e-06
7.279000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,-1.050368e-14,-3.200669e-13,4.966449e-13,5.691925e-06
7.280000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,-1.115367e-14,-2.457125e-13,5.600973e-13,2.190290e-06
7.281000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.091466e-18,-1.107423e-14,-1.689006e-13,6.024807e-13,1.556454e-06
7.282000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.849741e-18,-1.029072e-14,-9.132273e-14,6.219691e-13,9.108950e-09
7.283000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.593986e-19,-8.954504e-15,-1.456632e-14,6.175714e-13,3.126195e-06
7.284000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-4.966898e-19,-7.163766e-15,5.992000e-14,5.893396e-13,-4.700251e-07
7.285000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-1.635651e-18,-5.095781e-15,1.307393e-13,5.382793e-13,-4.670911e-07
7.286000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.277922e-18,-2.837229e-15,1.965817e-13,4.663505e-13,-1.286716e-06
7.287000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.714667e-18,-5.650618e-16,2.562739e-13,3.763828e-13,-6.604707e-07
7.288000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.757485e-18,1.533890e-15,3.087514e-13,2.719039e-13,3.739034e-07
7.289000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.560522e-18,3.389266e-15,3.530125e-13,1.570975e-13,8.426751e-07
7.290000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.183723e-18,4.909462e-15,3.882778e-13,3.656469e-14,2.279587e-06
7.291000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.569085e-20,6.017355e-15,4.138853e-13,-8.480070e-14,1.831325e-06
7.292000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.354995e-18,6.668952e-15,4.293530e-13,-2.021097e-13,1.546018e-06
7.293000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.720497e-18,6.849310e-15,4.344105e-13,-3.106343e-13,-4.943959e-07
7.294000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.810020e-18,6.573536e-15,4.290815e-13,-4.060019e-13,3.363584e-06
7.295000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.655874e-18,5.921288e-15,4.136853e-13,-4.844095e-13,3.870048e-06
7.296000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.936531e-18,4.966205e-15,3.887637e-13,-5.426747e-13,8.079446e-07
7.297000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.268568e-18,3.789564e-15,3.551500e-13,-5.785383e-13,1.272399e-06
7.298000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.634861e-18,2.483201e-15,3.139463e-13,-5.906065e-13,6.645979e-07
7.299000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.026844e-18,1.139338e-15,2.665162e-13,-5.785625e-13,9.958075e-07
7.300000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.427390e-18,-1.885195e-16,2.144177e-13,-5.430266e-13,1.252980e-06
7.301000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.845064e-18,-1.455198e-15,1.594044e-13,-4.855986e-13,1.364358e-06
7.302000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.262738e-18,-2.524803e-15,1.032938e-13,-4.087811e-13,4.044557e-06
7.303000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.688976e-18,-3.324208e-15,4.792058e-14,-3.159225e-13,-1.007027e-06
7.304000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.050591e-18,-3.846948e-15,-5.028034e-15,-2.110072e-13,1.078541e-06
7.305000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.395079e-18,-4.083587e-15,-5.401583e-14,-9.842976e-14,2.875987e-06
7.306000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.636804e-18,-4.039990e-15,-9.773044e-14,1.703738e-14,7.287041e-07
7.307000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.844274e-18,-3.737454e-15,-1.351018e-13,1.305492e-13,8.386865e-07
7.308000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,9.034617e-18,-3.210646e-15,-1.654734e-13,2.373644e-13,2.811066e-07
7.309000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.020783e-17,-2.508404e-15,-1.886035e-13,3.331140e-13,1.710605e-06
7.310000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.130398e-17,-1.752313e-15,-2.046227e-13,4.138571e-13,1.371657e-06
7.311000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.235730e-17,-9.478127e-16,-2.140325e-13,4.763463e-13,1.429232e-06
7.312000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.152663e-17,-1.356391e-16,-2.176213e-13,5.181064e-13,1.850067e-06
7.313000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.021640e-17,6.353177e-16,-2.164714e-13,5.375818e-13,2.222910e-06
7.314000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.811963e-18,1.319482e-15,-2.118463e-13,5.341672e-13,6.956480e-07
7.315000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.142057e-18,1.873214e-15,-2.051112e-13,5.082679e-13,-1.563734e-06
7.316000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.789006e-18,2.271397e-15,-1.976216e-13,4.612264e-13,3.180054e-06
7.317000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.555845e-18,2.499908e-15,-1.905593e-13,3.952346e-13,3.512006e-06
7.318000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.382629e-18,2.553979e-15,-1.849004e-13,3.132901e-13,2.577145e-06
7.319000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.843121e-18,2.440931e-15,-1.813676e-13,2.190563e-13,1.541250e-06
7.320000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.337868e-18,2.177437e-15,-1.802967e-13,1.166862e-13,4.599020e-06
7.321000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.372122e-18,1.792185e-15,-1.816124e-13,1.062166e-14,-1.175705e-06
7.322000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.389249e-18,1.317547e-15,-1.848537e-13,-9.456931e-14,2.505067e-06
7.323000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.050591e-18,7.899338e-16,-1.891949e-13,-1.944451e-13,5.142049e-07
7.324000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.669115e-18,2.447396e-16,-1.934660e-13,-2.848755e-13,1.167489e-06
7.325000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.518857e-18,-2.808439e-16,-1.962102e-13,-3.621421e-13,4.845794e-07
7.326000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.820526e-18,-7.526050e-16,-1.958716e-13,-4.231231e-13,4.045749e-07
7.327000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,9.702579e-18,-1.144647e-15,-1.907701e-13,-4.655075e-13,4.839159e-06
7.328000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.075590e-17,-1.436821e-15,-1.793395e-13,-4.878113e-13,1.363718e-06
7.329000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.181779e-17,-1.617633e-15,-1.602100e-13,-4.894217e-13,4.060988e-06
7.330000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.100425e-17,-1.683693e-15,-1.323984e-13,-4.706611e-13,1.580716e-06
7.331000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.105563e-17,-1.636439e-15,-9.536584e-14,-4.327269e-13,-6.865482e-07
7.332000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.004512e-17,-1.487509e-15,-4.918178e-14,-3.776707e-13,1.185852e-06
7.333000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,8.495109e-18,-1.255392e-15,5.503623e-15,-3.082156e-13,-5.785387e-07
7.334000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.964165e-18,-9.599473e-16,6.748850e-14,-2.276299e-13,1.605253e-06
7.335000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.585422e-18,-6.224294e-16,1.348681e-13,-1.396112e-13,-5.425209e-08
7.336000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.448404e-18,-2.680070e-16,2.052330e-13,-4.812111e-14,1.669642e-06
7.337000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.112480e-18,7.915352e-17,2.757323e-13,4.274577e-14,3.357930e-06
7.338000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.658608e-18,3.971977e-16,3.431553e-13,1.290612e-13,2.200609e-06
7.339000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.513027e-18,6.685531e-16,4.041220e-13,2.072621e-13,3.684960e-06
7.340000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,8.814361e-16,4.552196e-13,2.741359e-13,2.469535e-06
7.341000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,1.025682e-15,4.933432e-13,3.271239e-13,3.047815e-06
7.342000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.461645e-18,1.094199e-15,5.157163e-13,3.643279e-13,1.970769e-06
7.343000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.091466e-18,1.091099e-15,5.200773e-13,3.846121e-13,1.052012e-06
7.344000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,1.849741e-18,1.020561e-15,5.049595e-13,3.877099e-13,5.360678e-06
7.345000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.593986e-19,8.914983e-16,4.697524e-13,3.741364e-13,3.099127e-06
7.346000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-4.966898e-19,7.163381e-16,4.147286e-13,3.451641e-13,-1.279363e-06
7.347000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-1.635651e-18,5.102375e-16,3.411647e-13,3.027767e-13,-4.155169e-07
7.348000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.277922e-18,2.873094e-16,2.513250e-13,2.494939e-13,-1.632239e-06
7.349000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.714667e-18,6.430421e-17,1.482866e-13,1.883125e-13,2.822325e-06
7.350000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.757485e-18,-1.433892e-16,3.597815e-14,1.224751e-13,4.822353e-07
7.351000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.560522e-18,-3.250835e-16,-8.108479e-14,5.538413e-14,1.526582e-06
7.352000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,-2.183723e-18,-4.724205e-16,-1.979397e-13,-9.693056e-15,1.158784e-06
7.353000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.569085e-20,-5.766912e-16,-3.094769e-13,-6.966928e-14,9.682875e-07
7.354000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,2.354995e-18,-6.394282e-16,-4.106009e-13,-1.217761e-13,2.675227e-07
7.355000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.720497e-18,-6.545002e-16,-4.964994e-13,-1.637639e-13,2.491565e-06
7.356000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.810020e-18,-6.276019e-16,-5.629889e-13,-1.939499e-13,1.609790e-06
7.357000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,7.655874e-18,-5.637344e-16,-6.065911e-13,-2.113224e-13,3.742988e-06
7.358000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.936531e-18,-4.690893e-16,-6.248341e-13,-2.155889e-13,-8.833099e-07
7.359000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,6.268568e-18,-3.525642e-16,-6.163445e-13,-2.071128e-13,4.724239e-06
7.360000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.634861e-18,-2.237930e-16,-5.809645e-13,-1.869577e-13,1.526789e-06
7.361000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,5.026844e-18,-9.483350e-17,-5.197776e-13,-1.568185e-13,1.876150e-06
7.362000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,4.427390e-18,2.810579e-17,-4.350414e-13,-1.188127e-13,1.765437e-06
7.363000e-10,7.052240e+00,7.052240e+00,7.052521e+00,7.052240e+00,3.845064e-18,1.373090e-16,-3.301681e-13,-7.548571e-14,2.027235e-06
