time,"P(B1|X1|X1|X35)","P(B2|X1|X1|X35)","P(B1|X2|X20|X35)","P(B2|X2|X20|X35)","V(R1)","P(B1|X1|X2|X2)","P(B2|X1|X2|X2)","P(B1|X2|X6|X7)","P(B2|X2|X6|X7)","P(B1|X1|X1|X5)","P(B2|X1|X1|X5)"
1.390000e-11,1.324253e+00,1.885929e+00,1.324253e+00,1.885929e+00,-3.072591e-05,1.324253e+00,1.885929e+00,1.324253e+00,1.885929e+00,1.324253e+00,1.885929e+00
1.400000e-11,1.326684e+00,1.888300e+00,1.326684e+00,1.888300e+00,-3.080889e-05,1.326684e+00,1.888299e+00,1.326684e+00,1.888300e+00,1.326684e+00,1.888300e+00
1.410000e-11,1.328674e+00,1.890240e+00,1.328674e+00,1.890240e+00,-3.085614e-05,1.328674e+00,1.890239e+00,1.328674e+00,1.890240e+00,1.328674e+00,1.890240e+00
1.420000e-11,1.330274e+00,1.891801e+00,1.330274e+00,1.891801e+00,-3.086985e-05,1.330274e+00,1.891800e+00,1.330274e+00,1.891801e+00,1.330274e+00,1.891801e+00
1.430000e-11,1.331532e+00,1.893029e+00,1.331532e+00,1.893029e+00,-3.085243e-05,1.331532e+00,1.893029e+00,1.331532e+00,1.893029e+00,1.331532e+00,1.893029e+00
1.440000e-11,1.332492e+00,1.893969e+00,1.332492e+00,1.893969e+00,-3.080651e-05,1.332491e+00,1.893969e+00,1.332492e+00,1.893969e+00,1.332492e+00,1.893969e+00
1.450000e-11,1.333193e+00,1.894659e+00,1.333193e+00,1.894659e+00,-3.073481e-05,1.333193e+00,1.894659e+00,1.333193e+00,1.894659e+00,1.333193e+00,1.894659e+00
1.460000e-11,1.333675e+00,1.895135e+00,1.333675e+00,1.895135e+00,-3.064016e-05,1.333675e+00,1.895135e+00,1.333675e+00,1.895135e+00,1.333675e+00,1.895135e+00
1.470000e-11,1.333970e+00,1.895430e+00,1.333970e+00,1.895430e+00,-3.052536e-05,1.333970e+00,1.895429e+00,1.333970e+00,1.895430e+00,1.333970e+00,1.895430e+00
1.490000e-11,1.334120e+00,1.895586e+00,1.334120e+00,1.895586e+00,-3.024641e-05,1.334119e+00,1.895585e+00,1.334120e+00,1.895586e+00,1.334120e+00,1.895586e+00
1.500000e-11,1.334027e+00,1.895497e+00,1.334027e+00,1.895497e+00,-3.008752e-05,1.334026e+00,1.895497e+00,1.334027e+00,1.895497e+00,1.334027e+00,1.895497e+00
1.510000e-11,1.333851e+00,1.895327e+00,1.333851e+00,1.895327e+00,-2.991896e-05,1.333850e+00,1.895326e+00,1.333851e+00,1.895327e+00,1.333851e+00,1.895327e+00
1.520000e-11,1.333611e+00,1.895093e+00,1.333611e+00,1.895093e+00,-2.974296e-05,1.333611e+00,1.895092e+00,1.333611e+00,1.895093e+00,1.333611e+00,1.895093e+00
1.530000e-11,1.333324e+00,1.894811e+00,1.333324e+00,1.894811e+00,-2.956153e-05,1.333324e+00,1.894811e+00,1.333324e+00,1.894811e+00,1.333324e+00,1.894811e+00
1.540000e-11,1.333004e+00,1.894497e+00,1.333004e+00,1.894497e+00,-2.937645e-05,1.333004e+00,1.894496e+00,1.333004e+00,1.894497e+00,1.333004e+00,1.894497e+00
1.550000e-11,1.332663e+00,1.894162e+00,1.332663e+00,1.894162e+00,-2.918930e-05,1.332663e+00,1.894161e+00,1.332663e+00,1.894161e+00,1.332663e+00,1.894162e+00
1.560000e-11,1.332312e+00,1.893817e+00,1.332312e+00,1.893817e+00,-2.900141e-05,1.332311e+00,1.893816e+00,1.332312e+00,1.893816e+00,1.332312e+00,1.893817e+00
1.570000e-11,1.331959e+00,1.893470e+00,1.331959e+00,1.893470e+00,-2.881388e-05,1.331958e+00,1.893470e+00,1.331959e+00,1.893470e+00,1.331959e+00,1.893470e+00
1.580000e-11,1.331612e+00,1.893131e+00,1.331612e+00,1.893131e+00,-2.862761e-05,1.331611e+00,1.893130e+00,1.331612e+00,1.893131e+00,1.331612e+00,1.893131e+00
1.590000e-11,1.331277e+00,1.892804e+00,1.331277e+00,1.892804e+00,-2.844331e-05,1.331276e+00,1.892803e+00,1.331277e+00,1.892804e+00,1.331277e+00,1.892804e+00
1.600000e-11,1.330959e+00,1.892494e+00,1.330959e+00,1.892494e+00,-2.826146e-05,1.330958e+00,1.892493e+00,1.330959e+00,1.892494e+00,1.330959e+00,1.892494e+00
1.610000e-11,1.330662e+00,1.892205e+00,1.330662e+00,1.892205e+00,-2.808244e-05,1.330661e+00,1.892205e+00,1.330662e+00,1.892205e+00,1.330662e+00,1.892205e+00
1.620000e-11,1.330390e+00,1.891941e+00,1.330390e+00,1.891941e+00,-2.790642e-05,1.330389e+00,1.891940e+00,1.330389e+00,1.891941e+00,1.330390e+00,1.891941e+00
1.630000e-11,1.330144e+00,1.891703e+00,1.330144e+00,1.891703e+00,-2.773349e-05,1.330143e+00,1.891702e+00,1.330144e+00,1.891702e+00,1.330144e+00,1.891703e+00
1.640000e-11,1.329926e+00,1.891492e+00,1.329926e+00,1.891492e+00,-2.756362e-05,1.329926e+00,1.891491e+00,1.329926e+00,1.891492e+00,1.329926e+00,1.891492e+00
1.650000e-11,1.329738e+00,1.891309e+00,1.329738e+00,1.891309e+00,-2.739670e-05,1.329738e+00,1.891308e+00,1.329738e+00,1.891309e+00,1.329738e+00,1.891309e+00
1.660000e-11,1.329580e+00,1.891156e+00,1.329580e+00,1.891156e+00,-2.723255e-05,1.329580e+00,1.891155e+00,1.329580e+00,1.891155e+00,1.329580e+00,1.891156e+00
1.670000e-11,1.329452e+00,1.891031e+00,1.329452e+00,1.891031e+00,-2.707096e-05,1.329451e+00,1.891030e+00,1.329452e+00,1.891030e+00,1.329452e+00,1.891031e+00
1.680000e-11,1.329354e+00,1.890934e+00,1.329354e+00,1.890934e+00,-2.691167e-05,1.329353e+00,1.890933e+00,1.329354e+00,1.890934e+00,1.329354e+00,1.890934e+00
1.690000e-11,1.329284e+00,1.890865e+00,1.329284e+00,1.890865e+00,-2.675442e-05,1.329283e+00,1.890864e+00,1.329284e+00,1.890865e+00,1.329284e+00,1.890865e+00
1.700000e-11,1.329242e+00,1.890824e+00,1.329242e+00,1.890824e+00,-2.659893e-05,1.329241e+00,1.890823e+00,1.329242e+00,1.890824e+00,1.329242e+00,1.890824e+00
1.710000e-11,1.329227e+00,1.890808e+00,1.329227e+00,1.890808e+00,-2.644496e-05,1.329226e+00,1.890807e+00,1.329226e+00,1.890808e+00,1.329227e+00,1.890808e+00
1.720000e-11,1.329237e+00,1.890817e+00,1.329237e+00,1.890817e+00,-2.629224e-05,1.329236e+00,1.890817e+00,1.329236e+00,1.890817e+00,1.329237e+00,1.890817e+00
1.730000e-11,1.329271e+00,1.890850e+00,1.329271e+00,1.890850e+00,-2.614055e-05,1.329270e+00,1.890850e+00,1.329270e+00,1.890850e+00,1.329271e+00,1.890850e+00
1.740000e-11,1.329327e+00,1.890906e+00,1.329327e+00,1.890906e+00,-2.598969e-05,1.329326e+00,1.890905e+00,1.329327e+00,1.890906e+00,1.329327e+00,1.890906e+00
1.750000e-11,1.329405e+00,1.890982e+00,1.329405e+00,1.890982e+00,-2.583948e-05,1.329404e+00,1.890981e+00,1.329405e+00,1.890982e+00,1.329405e+00,1.890982e+00
1.760000e-11,1.329502e+00,1.891078e+00,1.329502e+00,1.891078e+00,-2.568979e-05,1.329501e+00,1.891077e+00,1.329502e+00,1.891077e+00,1.329502e+00,1.891078e+00
1.770000e-11,1.329617e+00,1.891191e+00,1.329617e+00,1.891191e+00,-2.554048e-05,1.329616e+00,1.891190e+00,1.329617e+00,1.891191e+00,1.329617e+00,1.891191e+00
1.780000e-11,1.329750e+00,1.891321e+00,1.329750e+00,1.891321e+00,-2.539147e-05,1.329749e+00,1.891320e+00,1.329749e+00,1.891321e+00,1.329750e+00,1.891321e+00
1.790000e-11,1.329897e+00,1.891467e+00,1.329897e+00,1.891467e+00,-2.524269e-05,1.329896e+00,1.891465e+00,1.329897e+00,1.891466e+00,1.329897e+00,1.891467e+00
1.800000e-11,1.330059e+00,1.891625e+00,1.330059e+00,1.891625e+00,-2.509410e-05,1.330058e+00,1.891624e+00,1.330058e+00,1.891625e+00,1.330059e+00,1.891625e+00
1.810000e-11,1.330233e+00,1.891797e+00,1.330233e+00,1.891797e+00,-2.494568e-05,1.330232e+00,1.891796e+00,1.330233e+00,1.891796e+00,1.330233e+00,1.891797e+00
1.820000e-11,1.330419e+00,1.891979e+00,1.330419e+00,1.891979e+00,-2.479742e-05,1.330418e+00,1.891978e+00,1.330419e+00,1.891979e+00,1.330419e+00,1.891979e+00
1.830000e-11,1.330615e+00,1.892171e+00,1.330615e+00,1.892171e+00,-2.464933e-05,1.330614e+00,1.892170e+00,1.330615e+00,1.892171e+00,1.330615e+00,1.892171e+00
1.840000e-11,1.330821e+00,1.892372e+00,1.330821e+00,1.892372e+00,-2.450143e-05,1.330820e+00,1.892371e+00,1.330820e+00,1.892372e+00,1.330821e+00,1.892372e+00
1.850000e-11,1.331034e+00,1.892581e+00,1.331034e+00,1.892581e+00,-2.435374e-05,1.331033e+00,1.892580e+00,1.331034e+00,1.892581e+00,1.331034e+00,1.892581e+00
1.860000e-11,1.331255e+00,1.892797e+00,1.331255e+00,1.892797e+00,-2.420629e-05,1.331254e+00,1.892796e+00,1.331255e+00,1.892797e+00,1.331255e+00,1.892797e+00
1.870000e-11,1.331482e+00,1.893019e+00,1.331482e+00,1.893019e+00,-2.405911e-05,1.331481e+00,1.893018e+00,1.331482e+00,1.893019e+00,1.331482e+00,1.893019e+00
1.880000e-11,1.331715e+00,1.893247e+00,1.331715e+00,1.893247e+00,-2.391224e-05,1.331714e+00,1.893246e+00,1.331715e+00,1.893247e+00,1.331715e+00,1.893247e+00
1.890000e-11,1.331952e+00,1.893479e+00,1.331952e+00,1.893479e+00,-2.376572e-05,1.331951e+00,1.893478e+00,1.331952e+00,1.893479e+00,1.331952e+00,1.893479e+00
1.900000e-11,1.332193e+00,1.893715e+00,1.332193e+00,1.893715e+00,-2.361957e-05,1.332192e+00,1.893714e+00,1.332193e+00,1.893715e+00,1.332193e+00,1.893715e+00
1.910000e-11,1.332438e+00,1.893954e+00,1.332438e+00,1.893954e+00,-2.347383e-05,1.332437e+00,1.893953e+00,1.332438e+00,1.893954e+00,1.332438e+00,1.893954e+00
1.920000e-11,1.332685e+00,1.894196e+00,1.332685e+00,1.894196e+00,-2.332852e-05,1.332684e+00,1.894195e+00,1.332685e+00,1.894196e+00,1.332685e+00,1.894196e+00
1.930000e-11,1.332935e+00,1.894440e+00,1.332935e+00,1.894440e+00,-2.318367e-05,1.332934e+00,1.894439e+00,1.332935e+00,1.894440e+00,1.332935e+00,1.894440e+00
1.940000e-11,1.333187e+00,1.894686e+00,1.333187e+00,1.894686e+00,-2.303929e-05,1.333186e+00,1.894686e+00,1.333186e+00,1.894686e+00,1.333187e+00,1.894686e+00
1.950000e-11,1.333440e+00,1.894934e+00,1.333440e+00,1.894934e+00,-2.289540e-05,1.333439e+00,1.894933e+00,1.333439e+00,1.894934e+00,1.333440e+00,1.894934e+00
1.960000e-11,1.333694e+00,1.895183e+00,1.333694e+00,1.895183e+00,-2.275203e-05,1.333693e+00,1.895182e+00,1.333693e+00,1.895182e+00,1.333694e+00,1.895183e+00
1.970000e-11,1.333949e+00,1.895432e+00,1.333949e+00,1.895432e+00,-2.260917e-05,1.333948e+00,1.895431e+00,1.333948e+00,1.895432e+00,1.333949e+00,1.895432e+00
1.980000e-11,1.334204e+00,1.895682e+00,1.334204e+00,1.895682e+00,-2.246685e-05,1.334203e+00,1.895681e+00,1.334204e+00,1.895682e+00,1.334204e+00,1.895682e+00
1.990000e-11,1.334460e+00,1.895932e+00,1.334460e+00,1.895932e+00,-2.232506e-05,1.334459e+00,1.895931e+00,1.334460e+00,1.895932e+00,1.334460e+00,1.895932e+00
2.000000e-11,1.334716e+00,1.896182e+00,1.334716e+00,1.896182e+00,-2.218382e-05,1.334716e+00,1.896182e+00,1.334716e+00,1.896182e+00,1.334716e+00,1.896182e+00
2.010000e-11,1.334973e+00,1.896433e+00,1.334973e+00,1.896433e+00,-2.204314e-05,1.334972e+00,1.896432e+00,1.334972e+00,1.896432e+00,1.334973e+00,1.896433e+00
2.020000e-11,1.335229e+00,1.896683e+00,1.335229e+00,1.896683e+00,-2.190301e-05,1.335228e+00,1.896682e+00,1.335228e+00,1.896682e+00,1.335229e+00,1.896683e+00
2.030000e-11,1.335484e+00,1.896932e+00,1.335484e+00,1.896932e+00,-2.176344e-05,1.335484e+00,1.896932e+00,1.335484e+00,1.896932e+00,1.335484e+00,1.896932e+00
2.040000e-11,1.335740e+00,1.897182e+00,1.335740e+00,1.897182e+00,-2.162445e-05,1.335739e+00,1.897181e+00,1.335740e+00,1.897182e+00,1.335740e+00,1.897182e+00
2.050000e-11,1.335995e+00,1.897431e+00,1.335995e+00,1.897431e+00,-2.148602e-05,1.335994e+00,1.897430e+00,1.335995e+00,1.897431e+00,1.335995e+00,1.897431e+00
2.060000e-11,1.336249e+00,1.897679e+00,1.336249e+00,1.897679e+00,-2.134819e-05,1.336249e+00,1.897679e+00,1.336249e+00,1.897679e+00,1.336249e+00,1.897679e+00
2.070000e-11,1.336503e+00,1.897927e+00,1.336503e+00,1.897927e+00,-2.121094e-05,1.336503e+00,1.897927e+00,1.336503e+00,1.897927e+00,1.336503e+00,1.897927e+00
2.080000e-11,1.336757e+00,1.898175e+00,1.336757e+00,1.898175e+00,-2.107428e-05,1.336756e+00,1.898174e+00,1.336757e+00,1.898175e+00,1.336757e+00,1.898175e+00
2.090000e-11,1.337010e+00,1.898422e+00,1.337010e+00,1.898422e+00,-2.093823e-05,1.337009e+00,1.898421e+00,1.337010e+00,1.898421e+00,1.337010e+00,1.898422e+00
2.100000e-11,1.337262e+00,1.898668e+00,1.337262e+00,1.898668e+00,-2.080279e-05,1.337262e+00,1.898667e+00,1.337262e+00,1.898668e+00,1.337262e+00,1.898668e+00
2.110000e-11,1.337514e+00,1.898914e+00,1.337514e+00,1.898914e+00,-2.066797e-05,1.337514e+00,1.898913e+00,1.337514e+00,1.898914e+00,1.337514e+00,1.898914e+00
2.120000e-11,1.337765e+00,1.899159e+00,1.337765e+00,1.899159e+00,-2.053377e-05,1.337765e+00,1.899158e+00,1.337765e+00,1.899159e+00,1.337765e+00,1.899159e+00
2.130000e-11,1.338016e+00,1.899404e+00,1.338016e+00,1.899404e+00,-2.040021e-05,1.338016e+00,1.899403e+00,1.338016e+00,1.899403e+00,1.338016e+00,1.899404e+00
2.140000e-11,1.338266e+00,1.899648e+00,1.338266e+00,1.899648e+00,-2.026730e-05,1.338266e+00,1.899647e+00,1.338266e+00,1.899648e+00,1.338266e+00,1.899648e+00
2.150000e-11,1.338516e+00,1.899891e+00,1.338516e+00,1.899891e+00,-2.013504e-05,1.338516e+00,1.899891e+00,1.338516e+00,1.899891e+00,1.338516e+00,1.899891e+00
2.160000e-11,1.338766e+00,1.900135e+00,1.338766e+00,1.900135e+00,-2.000343e-05,1.338765e+00,1.900134e+00,1.338765e+00,1.900134e+00,1.338766e+00,1.900135e+00
2.170000e-11,1.339015e+00,1.900377e+00,1.339015e+00,1.900377e+00,-1.987249e-05,1.339014e+00,1.900377e+00,1.339014e+00,1.900377e+00,1.339015e+00,1.900377e+00
2.180000e-11,1.339263e+00,1.900620e+00,1.339263e+00,1.900620e+00,-1.974223e-05,1.339263e+00,1.900619e+00,1.339263e+00,1.900619e+00,1.339263e+00,1.900620e+00
2.190000e-11,1.339511e+00,1.900861e+00,1.339511e+00,1.900861e+00,-1.961264e-05,1.339511e+00,1.900861e+00,1.339511e+00,1.900861e+00,1.339511e+00,1.900861e+00
2.200000e-11,1.339759e+00,1.901103e+00,1.339759e+00,1.901103e+00,-1.948374e-05,1.339759e+00,1.901103e+00,1.339759e+00,1.901103e+00,1.339759e+00,1.901103e+00
2.210000e-11,1.340007e+00,1.901344e+00,1.340007e+00,1.901344e+00,-1.935552e-05,1.340006e+00,1.901344e+00,1.340007e+00,1.901344e+00,1.340007e+00,1.901344e+00
2.220000e-11,1.340254e+00,1.901585e+00,1.340254e+00,1.901585e+00,-1.922801e-05,1.340254e+00,1.901585e+00,1.340254e+00,1.901585e+00,1.340254e+00,1.901585e+00
2.230000e-11,1.340501e+00,1.901826e+00,1.340501e+00,1.901826e+00,-1.910119e-05,1.340500e+00,1.901825e+00,1.340501e+00,1.901826e+00,1.340501e+00,1.901826e+00
2.240000e-11,1.340747e+00,1.902066e+00,1.340747e+00,1.902066e+00,-1.897507e-05,1.340747e+00,1.902066e+00,1.340747e+00,1.902066e+00,1.340747e+00,1.902066e+00
2.250000e-11,1.340994e+00,1.902306e+00,1.340994e+00,1.902306e+00,-1.884966e-05,1.340994e+00,1.902306e+00,1.340994e+00,1.902306e+00,1.340994e+00,1.902306e+00
2.260000e-11,1.341240e+00,1.902546e+00,1.341240e+00,1.902546e+00,-1.872496e-05,1.341240e+00,1.902546e+00,1.341240e+00,1.902546e+00,1.341240e+00,1.902546e+00
2.270000e-11,1.341486e+00,1.902786e+00,1.341486e+00,1.902786e+00,-1.860097e-05,1.341486e+00,1.902786e+00,1.341486e+00,1.902786e+00,1.341486e+00,1.902786e+00
2.280000e-11,1.341732e+00,1.903025e+00,1.341732e+00,1.903025e+00,-1.847769e-05,1.341732e+00,1.903025e+00,1.341732e+00,1.903025e+00,1.341732e+00,1.903025e+00
2.290000e-11,1.341978e+00,1.903265e+00,1.341978e+00,1.903265e+00,-1.835512e-05,1.341978e+00,1.903264e+00,1.341978e+00,1.903265e+00,1.341978e+00,1.903265e+00
2.300000e-11,1.342224e+00,1.903504e+00,1.342224e+00,1.903504e+00,-1.823328e-05,1.342224e+00,1.903504e+00,1.342224e+00,1.903504e+00,1.342224e+00,1.903504e+00
2.310000e-11,1.342470e+00,1.903743e+00,1.342470e+00,1.903743e+00,-1.811214e-05,1.342469e+00,1.903743e+00,1.342470e+00,1.903743e+00,1.342470e+00,1.903743e+00
2.320000e-11,1.342715e+00,1.903982e+00,1.342715e+00,1.903982e+00,-1.799173e-05,1.342715e+00,1.903982e+00,1.342715e+00,1.903982e+00,1.342715e+00,1.903982e+00
2.330000e-11,1.342961e+00,1.904221e+00,1.342961e+00,1.904221e+00,-1.787204e-05,1.342961e+00,1.904221e+00,1.342961e+00,1.904221e+00,1.342961e+00,1.904221e+00
2.340000e-11,1.343206e+00,1.904460e+00,1.343206e+00,1.904460e+00,-1.775306e-05,1.343206e+00,1.904460e+00,1.343206e+00,1.904460e+00,1.343206e+00,1.904460e+00
2.350000e-11,1.343452e+00,1.904699e+00,1.343452e+00,1.904699e+00,-1.763481e-05,1.343452e+00,1.904699e+00,1.343452e+00,1.904699e+00,1.343452e+00,1.904699e+00
2.360000e-11,1.343697e+00,1.904937e+00,1.343697e+00,1.904937e+00,-1.751727e-05,1.343697e+00,1.904937e+00,1.343697e+00,1.904937e+00,1.343697e+00,1.904937e+00
2.370000e-11,1.343943e+00,1.905176e+00,1.343943e+00,1.905176e+00,-1.740046e-05,1.343943e+00,1.905176e+00,1.343943e+00,1.905176e+00,1.343943e+00,1.905176e+00
2.380000e-11,1.344188e+00,1.905415e+00,1.344188e+00,1.905415e+00,-1.728437e-05,1.344188e+00,1.905415e+00,1.344188e+00,1.905415e+00,1.344188e+00,1.905415e+00
2.390000e-11,1.344434e+00,1.905653e+00,1.344434e+00,1.905653e+00,-1.716899e-05,1.344433e+00,1.905653e+00,1.344434e+00,1.905653e+00,1.344434e+00,1.905653e+00
2.400000e-11,1.344679e+00,1.905892e+00,1.344679e+00,1.905892e+00,-1.705434e-05,1.344679e+00,1.905892e+00,1.344679e+00,1.905892e+00,1.344679e+00,1.905892e+00
2.410000e-11,1.344924e+00,1.906131e+00,1.344924e+00,1.906131e+00,-1.694041e-05,1.344924e+00,1.906131e+00,1.344924e+00,1.906131e+00,1.344924e+00,1.906131e+00
2.420000e-11,1.345170e+00,1.906369e+00,1.345170e+00,1.906369e+00,-1.682719e-05,1.345170e+00,1.906369e+00,1.345170e+00,1.906369e+00,1.345170e+00,1.906369e+00
2.430000e-11,1.345415e+00,1.906608e+00,1.345415e+00,1.906608e+00,-1.671470e-05,1.345415e+00,1.906608e+00,1.345415e+00,1.906608e+00,1.345415e+00,1.906608e+00
2.440000e-11,1.345661e+00,1.906846e+00,1.345661e+00,1.906846e+00,-1.660292e-05,1.345661e+00,1.906846e+00,1.345661e+00,1.906846e+00,1.345661e+00,1.906846e+00
2.450000e-11,1.345906e+00,1.907085e+00,1.345906e+00,1.907085e+00,-1.649186e-05,1.345906e+00,1.907085e+00,1.345906e+00,1.907085e+00,1.345906e+00,1.907085e+00
2.460000e-11,1.346152e+00,1.907324e+00,1.346152e+00,1.907324e+00,-1.638151e-05,1.346152e+00,1.907323e+00,1.346152e+00,1.907324e+00,1.346152e+00,1.907324e+00
2.470000e-11,1.346398e+00,1.907562e+00,1.346398e+00,1.907562e+00,-1.627188e-05,1.346397e+00,1.907562e+00,1.346398e+00,1.907562e+00,1.346398e+00,1.907562e+00
2.480000e-11,1.346643e+00,1.907801e+00,1.346643e+00,1.907801e+00,-1.616297e-05,1.346643e+00,1.907801e+00,1.346643e+00,1.907801e+00,1.346643e+00,1.907801e+00
2.490000e-11,1.346889e+00,1.908039e+00,1.346889e+00,1.908039e+00,-1.605476e-05,1.346889e+00,1.908039e+00,1.346889e+00,1.908039e+00,1.346889e+00,1.908039e+00
2.500000e-11,1.347135e+00,1.908278e+00,1.347135e+00,1.908278e+00,-1.594727e-05,1.347134e+00,1.908278e+00,1.347135e+00,1.908278e+00,1.347135e+00,1.908278e+00
2.510000e-11,1.347380e+00,1.908517e+00,1.347380e+00,1.908517e+00,-1.584048e-05,1.347380e+00,1.908516e+00,1.347380e+00,1.908517e+00,1.347380e+00,1.908517e+00
2.520000e-11,1.347626e+00,1.908755e+00,1.347626e+00,1.908755e+00,-1.573441e-05,1.347626e+00,1.908755e+00,1.347626e+00,1.908755e+00,1.347626e+00,1.908755e+00
2.530000e-11,1.347872e+00,1.908994e+00,1.347872e+00,1.908994e+00,-1.562904e-05,1.347872e+00,1.908994e+00,1.347872e+00,1.908994e+00,1.347872e+00,1.908994e+00
2.540000e-11,1.348118e+00,1.909232e+00,1.348118e+00,1.909232e+00,-1.552437e-05,1.348118e+00,1.909232e+00,1.348118e+00,1.909232e+00,1.348118e+00,1.909232e+00
2.550000e-11,1.348364e+00,1.909471e+00,1.348364e+00,1.909471e+00,-1.542040e-05,1.348363e+00,1.909471e+00,1.348364e+00,1.909471e+00,1.348364e+00,1.909471e+00
2.560000e-11,1.348610e+00,1.909710e+00,1.348610e+00,1.909710e+00,-1.531714e-05,1.348609e+00,1.909709e+00,1.348610e+00,1.909710e+00,1.348610e+00,1.909710e+00
2.570000e-11,1.348856e+00,1.909948e+00,1.348856e+00,1.909948e+00,-1.521457e-05,1.348855e+00,1.909948e+00,1.348856e+00,1.909948e+00,1.348856e+00,1.909948e+00
2.580000e-11,1.349102e+00,1.910187e+00,1.349102e+00,1.910187e+00,-1.511270e-05,1.349101e+00,1.910187e+00,1.349102e+00,1.910187e+00,1.349102e+00,1.910187e+00
2.590000e-11,1.349348e+00,1.910426e+00,1.349348e+00,1.910426e+00,-1.501153e-05,1.349347e+00,1.910425e+00,1.349348e+00,1.910426e+00,1.349348e+00,1.910426e+00
2.600000e-11,1.349594e+00,1.910664e+00,1.349594e+00,1.910664e+00,-1.491104e-05,1.349594e+00,1.910664e+00,1.349594e+00,1.910664e+00,1.349594e+00,1.910664e+00
2.610000e-11,1.349840e+00,1.910903e+00,1.349840e+00,1.910903e+00,-1.481124e-05,1.349840e+00,1.910903e+00,1.349840e+00,1.910903e+00,1.349840e+00,1.910903e+00
2.620000e-11,1.350086e+00,1.911141e+00,1.350086e+00,1.911141e+00,-1.471214e-05,1.350086e+00,1.911141e+00,1.350086e+00,1.911141e+00,1.350086e+00,1.911141e+00
2.630000e-11,1.350332e+00,1.911380e+00,1.350332e+00,1.911380e+00,-1.461371e-05,1.350332e+00,1.911380e+00,1.350332e+00,1.911380e+00,1.350332e+00,1.911380e+00
2.640000e-11,1.350578e+00,1.911619e+00,1.350578e+00,1.911619e+00,-1.451597e-05,1.350578e+00,1.911619e+00,1.350578e+00,1.911619e+00,1.350578e+00,1.911619e+00
2.650000e-11,1.350825e+00,1.911857e+00,1.350825e+00,1.911857e+00,-1.441890e-05,1.350824e+00,1.911857e+00,1.350825e+00,1.911857e+00,1.350825e+00,1.911857e+00
2.660000e-11,1.351071e+00,1.912096e+00,1.351071e+00,1.912096e+00,-1.432252e-05,1.351071e+00,1.912096e+00,1.351071e+00,1.912096e+00,1.351071e+00,1.912096e+00
2.670000e-11,1.351317e+00,1.912335e+00,1.351317e+00,1.912335e+00,-1.422680e-05,1.351317e+00,1.912335e+00,1.351317e+00,1.912335e+00,1.351317e+00,1.912335e+00
2.680000e-11,1.351564e+00,1.912574e+00,1.351564e+00,1.912574e+00,-1.413176e-05,1.351563e+00,1.912573e+00,1.351564e+00,1.912574e+00,1.351564e+00,1.912574e+00
2.690000e-11,1.351810e+00,1.912812e+00,1.351810e+00,1.912812e+00,-1.403738e-05,1.351810e+00,1.912812e+00,1.351810e+00,1.912812e+00,1.351810e+00,1.912812e+00
2.700000e-11,1.352057e+00,1.913051e+00,1.352057e+00,1.913051e+00,-1.394368e-05,1.352056e+00,1.913051e+00,1.352056e+00,1.913051e+00,1.352057e+00,1.913051e+00
2.710000e-11,1.352303e+00,1.913290e+00,1.352303e+00,1.913290e+00,-1.385063e-05,1.352303e+00,1.913289e+00,1.352303e+00,1.913290e+00,1.352303e+00,1.913290e+00
2.720000e-11,1.352549e+00,1.913528e+00,1.352549e+00,1.913528e+00,-1.375824e-05,1.352549e+00,1.913528e+00,1.352549e+00,1.913528e+00,1.352549e+00,1.913528e+00
2.730000e-11,1.352796e+00,1.913767e+00,1.352796e+00,1.913767e+00,-1.366651e-05,1.352796e+00,1.913767e+00,1.352796e+00,1.913767e+00,1.352796e+00,1.913767e+00
2.740000e-11,1.353043e+00,1.914006e+00,1.353043e+00,1.914006e+00,-1.357544e-05,1.353042e+00,1.914005e+00,1.353043e+00,1.914006e+00,1.353043e+00,1.914006e+00
2.750000e-11,1.353289e+00,1.914244e+00,1.353289e+00,1.914244e+00,-1.348501e-05,1.353289e+00,1.914244e+00,1.353289e+00,1.914244e+00,1.353289e+00,1.914244e+00
2.760000e-11,1.353536e+00,1.914483e+00,1.353536e+00,1.914483e+00,-1.339524e-05,1.353536e+00,1.914483e+00,1.353536e+00,1.914483e+00,1.353536e+00,1.914483e+00
2.770000e-11,1.353782e+00,1.914722e+00,1.353782e+00,1.914722e+00,-1.330610e-05,1.353782e+00,1.914721e+00,1.353782e+00,1.914722e+00,1.353782e+00,1.914722e+00
2.780000e-11,1.354029e+00,1.914960e+00,1.354029e+00,1.914960e+00,-1.321761e-05,1.354029e+00,1.914960e+00,1.354029e+00,1.914960e+00,1.354029e+00,1.914960e+00
2.790000e-11,1.354276e+00,1.915199e+00,1.354276e+00,1.915199e+00,-1.312976e-05,1.354276e+00,1.915199e+00,1.354276e+00,1.915199e+00,1.354276e+00,1.915199e+00
2.800000e-11,1.354522e+00,1.915438e+00,1.354522e+00,1.915438e+00,-1.304254e-05,1.354522e+00,1.915438e+00,1.354522e+00,1.915438e+00,1.354522e+00,1.915438e+00
2.810000e-11,1.354769e+00,1.915676e+00,1.354769e+00,1.915676e+00,-1.295596e-05,1.354769e+00,1.915676e+00,1.354769e+00,1.915676e+00,1.354769e+00,1.915676e+00
