time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B1|X1|X42)","V(B1|X1|X32)","V(B1|X1|X43)"
6.831000e-10,7.052240e+00,6.819155e+00,7.052241e+00,-6.251441e-19,1.234380e-05
6.832000e-10,7.052240e+00,6.826605e+00,7.052241e+00,-6.936531e-19,3.689277e-05
6.833000e-10,7.052240e+00,6.840947e+00,7.052241e+00,-7.621620e-19,5.854356e-05
6.834000e-10,7.052240e+00,6.861138e+00,7.052241e+00,-8.306709e-19,7.607264e-05
6.835000e-10,7.052240e+00,6.885827e+00,7.052241e+00,-9.163071e-19,8.865362e-05
6.836000e-10,7.052240e+00,6.913477e+00,7.052241e+00,-9.933797e-19,9.587353e-05
6.837000e-10,7.052240e+00,6.942488e+00,7.052241e+00,-1.061889e-18,9.771449e-05
6.838000e-10,7.052240e+00,6.971303e+00,7.052241e+00,-1.130398e-18,9.450749e-05
6.839000e-10,7.052240e+00,6.998504e+00,7.052241e+00,-1.198907e-18,8.686671e-05
6.840000e-10,7.052240e+00,7.022888e+00,7.052241e+00,-1.267415e-18,7.561393e-05
6.841000e-10,7.052240e+00,7.043515e+00,7.052240e+00,-1.318797e-18,6.170139e-05
6.842000e-10,7.052240e+00,7.059737e+00,7.052240e+00,-1.370179e-18,4.613936e-05
6.843000e-10,7.052240e+00,7.071208e+00,7.052240e+00,-1.430124e-18,2.993270e-05
6.844000e-10,7.052240e+00,7.077873e+00,7.052240e+00,-1.481506e-18,1.402778e-05
6.845000e-10,7.052240e+00,7.079947e+00,7.052240e+00,-1.532888e-18,-7.301003e-07
6.846000e-10,7.052240e+00,7.077877e+00,7.052240e+00,-1.592833e-18,-1.362974e-05
6.847000e-10,7.052240e+00,7.072301e+00,7.052240e+00,-1.644215e-18,-2.411838e-05
6.848000e-10,7.052240e+00,7.063998e+00,7.052240e+00,-1.695596e-18,-3.181806e-05
6.849000e-10,7.052240e+00,7.053829e+00,7.052240e+00,-1.755542e-18,-3.653380e-05
6.850000e-10,7.052240e+00,7.042691e+00,7.052240e+00,-1.806923e-18,-3.825338e-05
6.851000e-10,7.052240e+00,7.031455e+00,7.052240e+00,-1.353052e-18,-3.713809e-05
6.852000e-10,7.052240e+00,7.020922e+00,7.052240e+00,5.395079e-19,-3.350430e-05
6.853000e-10,7.052240e+00,7.011781e+00,7.052240e+00,2.757485e-18,-2.779646e-05
6.854000e-10,7.052240e+00,7.004571e+00,7.052240e+00,4.718553e-18,-2.055296e-05
6.855000e-10,7.052240e+00,6.999662e+00,7.052240e+00,6.414150e-18,-1.236701e-05
6.856000e-10,7.052240e+00,6.997247e+00,7.052240e+00,6.636804e-18,-3.845524e-06
6.857000e-10,7.052240e+00,6.997339e+00,7.052240e+00,6.277132e-18,4.430878e-06
6.858000e-10,7.052240e+00,6.999789e+00,7.052241e+00,5.669115e-18,1.194371e-05
6.859000e-10,7.052240e+00,7.004306e+00,7.052241e+00,4.984026e-18,1.826570e-05
6.860000e-10,7.052240e+00,7.010487e+00,7.052241e+00,4.273245e-18,2.308143e-05
6.861000e-10,7.052240e+00,7.017855e+00,7.052241e+00,3.553901e-18,2.619849e-05
6.862000e-10,7.052240e+00,7.025891e+00,7.052241e+00,2.851685e-18,2.754936e-05
6.863000e-10,7.052240e+00,7.034077e+00,7.052240e+00,2.243668e-18,2.718474e-05
6.864000e-10,7.052240e+00,7.041922e+00,7.052240e+00,1.969632e-18,2.525979e-05
6.865000e-10,7.052240e+00,7.048997e+00,7.052240e+00,1.798360e-18,2.201502e-05
6.866000e-10,7.052240e+00,7.054951e+00,7.052240e+00,1.661342e-18,1.775389e-05
6.867000e-10,7.052240e+00,7.059533e+00,7.052240e+00,1.550015e-18,1.281869e-05
6.868000e-10,7.052240e+00,7.062593e+00,7.052240e+00,1.447251e-18,7.566476e-06
6.869000e-10,7.052240e+00,7.064088e+00,7.052240e+00,1.335924e-18,2.346341e-06
6.870000e-10,7.052240e+00,7.064076e+00,7.052240e+00,1.241725e-18,-2.520929e-06
6.871000e-10,7.052240e+00,7.062703e+00,7.052240e+00,1.130398e-18,-6.759987e-06
6.872000e-10,7.052240e+00,7.060188e+00,7.052240e+00,1.027634e-18,-1.015424e-05
6.873000e-10,7.052240e+00,7.056806e+00,7.052240e+00,9.334344e-19,-1.255487e-05
6.874000e-10,7.052240e+00,7.052866e+00,7.052240e+00,8.306709e-19,-1.388539e-05
6.875000e-10,7.052240e+00,7.048688e+00,7.052240e+00,7.279075e-19,-1.414159e-05
6.876000e-10,7.052240e+00,7.044584e+00,7.052240e+00,6.337077e-19,-1.338711e-05
6.877000e-10,7.052240e+00,7.040837e+00,7.052240e+00,5.480715e-19,-1.174500e-05
6.878000e-10,7.052240e+00,7.037686e+00,7.052240e+00,4.538718e-19,-9.386027e-06
6.879000e-10,7.052240e+00,7.035316e+00,7.052240e+00,3.596720e-19,-6.514571e-06
6.880000e-10,7.052240e+00,7.033847e+00,7.052240e+00,2.654722e-19,-3.353155e-06
6.881000e-10,7.052240e+00,7.033332e+00,7.052240e+00,1.883996e-19,-1.267859e-07
6.882000e-10,7.052240e+00,7.033758e+00,7.052240e+00,1.027634e-19,2.951819e-06
6.883000e-10,7.052240e+00,7.035054e+00,7.052240e+00,2.569085e-20,5.695125e-06
6.884000e-10,7.052240e+00,7.037096e+00,7.052240e+00,-5.994533e-20,7.951020e-06
6.885000e-10,7.052240e+00,7.039724e+00,7.052240e+00,-1.370179e-19,9.609897e-06
6.886000e-10,7.052240e+00,7.042748e+00,7.052240e+00,-2.226541e-19,1.060834e-05
6.887000e-10,7.052240e+00,7.045971e+00,7.052240e+00,-2.997266e-19,1.092948e-05
6.888000e-10,7.052240e+00,7.049192e+00,7.052240e+00,-3.853628e-19,1.060026e-05
6.889000e-10,7.052240e+00,7.052228e+00,7.052240e+00,-4.624354e-19,9.686224e-06
6.890000e-10,7.052240e+00,7.054918e+00,7.052240e+00,-5.480715e-19,8.284205e-06
6.891000e-10,7.052240e+00,7.057134e+00,7.052240e+00,-6.251441e-19,6.513809e-06
6.892000e-10,7.052240e+00,7.058786e+00,7.052240e+00,-6.936531e-19,4.508183e-06
6.893000e-10,7.052240e+00,7.059824e+00,7.052240e+00,-7.621620e-19,2.404779e-06
6.894000e-10,7.052240e+00,7.060238e+00,7.052240e+00,-8.306709e-19,3.366296e-07
6.895000e-10,7.052240e+00,7.060057e+00,7.052240e+00,-9.163071e-19,-1.575387e-06
6.896000e-10,7.052240e+00,7.059343e+00,7.052240e+00,-9.933797e-19,-3.228945e-06
6.897000e-10,7.052240e+00,7.058184e+00,7.052240e+00,-1.061889e-18,-4.545064e-06
6.898000e-10,7.052240e+00,7.056689e+00,7.052240e+00,-1.130398e-18,-5.471143e-06
6.899000e-10,7.052240e+00,7.054979e+00,7.052240e+00,-1.198907e-18,-5.982193e-06
6.900000e-10,7.052240e+00,7.053178e+00,7.052240e+00,-1.267415e-18,-6.080314e-06
6.901000e-10,7.052240e+00,7.051404e+00,7.052240e+00,-1.318797e-18,-5.792566e-06
6.902000e-10,7.052240e+00,7.049765e+00,7.052240e+00,-1.370179e-18,-5.167463e-06
6.903000e-10,7.052240e+00,7.048354e+00,7.052240e+00,-1.430124e-18,-4.270393e-06
6.904000e-10,7.052240e+00,7.047240e+00,7.052240e+00,-1.481506e-18,-3.178320e-06
6.905000e-10,7.052240e+00,7.046469e+00,7.052240e+00,-1.532888e-18,-1.974152e-06
6.906000e-10,7.052240e+00,7.046062e+00,7.052240e+00,-1.592833e-18,-7.411381e-07
6.907000e-10,7.052240e+00,7.046016e+00,7.052240e+00,-1.644215e-18,4.423208e-07
6.908000e-10,7.052240e+00,7.046305e+00,7.052240e+00,-1.695596e-18,1.507172e-06
6.909000e-10,7.052240e+00,7.046888e+00,7.052240e+00,-1.755542e-18,2.397266e-06
6.910000e-10,7.052240e+00,7.047704e+00,7.052240e+00,-1.806923e-18,3.071816e-06
6.911000e-10,7.052240e+00,7.048687e+00,7.052240e+00,-1.353052e-18,3.506695e-06
6.912000e-10,7.052240e+00,7.049762e+00,7.052240e+00,5.395079e-19,3.694585e-06
6.913000e-10,7.052240e+00,7.050859e+00,7.052240e+00,2.757485e-18,3.644059e-06
6.914000e-10,7.052240e+00,7.051909e+00,7.052240e+00,4.718553e-18,3.377749e-06
6.915000e-10,7.052240e+00,7.052852e+00,7.052240e+00,6.414150e-18,2.929799e-06
6.916000e-10,7.052240e+00,7.053642e+00,7.052240e+00,6.636804e-18,2.342817e-06
6.917000e-10,7.052240e+00,7.054242e+00,7.052240e+00,6.277132e-18,1.664553e-06
6.918000e-10,7.052240e+00,7.054633e+00,7.052240e+00,5.669115e-18,9.445421e-07
6.919000e-10,7.052240e+00,7.054810e+00,7.052240e+00,4.984026e-18,2.309044e-07
6.920000e-10,7.052240e+00,7.054782e+00,7.052240e+00,4.273245e-18,-4.325051e-07
6.921000e-10,7.052240e+00,7.054568e+00,7.052240e+00,3.553901e-18,-1.008463e-06
6.922000e-10,7.052240e+00,7.054199e+00,7.052240e+00,2.851685e-18,-1.468149e-06
6.923000e-10,7.052240e+00,7.053713e+00,7.052240e+00,2.243668e-18,-1.792268e-06
6.924000e-10,7.052240e+00,7.053152e+00,7.052240e+00,1.969632e-18,-1.971501e-06
6.925000e-10,7.052240e+00,7.052559e+00,7.052240e+00,1.798360e-18,-2.006305e-06
6.926000e-10,7.052240e+00,7.051975e+00,7.052240e+00,1.661342e-18,-1.906127e-06
6.927000e-10,7.052240e+00,7.051438e+00,7.052240e+00,1.550015e-18,-1.688121e-06
6.928000e-10,7.052240e+00,7.050980e+00,7.052240e+00,1.447251e-18,-1.375487e-06
6.929000e-10,7.052240e+00,7.050626e+00,7.052240e+00,1.335924e-18,-9.955528e-07
6.930000e-10,7.052240e+00,7.050391e+00,7.052240e+00,1.241725e-18,-5.777464e-07
6.931000e-10,7.052240e+00,7.050282e+00,7.052240e+00,1.130398e-18,-1.515952e-07
6.932000e-10,7.052240e+00,7.050297e+00,7.052240e+00,1.027634e-18,2.551337e-07
6.933000e-10,7.052240e+00,7.050428e+00,7.052240e+00,9.334344e-19,6.180364e-07
6.934000e-10,7.052240e+00,7.050657e+00,7.052240e+00,8.306709e-19,9.173422e-07
6.935000e-10,7.052240e+00,7.050964e+00,7.052240e+00,7.279075e-19,1.138794e-06
6.936000e-10,7.052240e+00,7.051325e+00,7.052240e+00,6.337077e-19,1.274113e-06
6.937000e-10,7.052240e+00,7.051712e+00,7.052240e+00,5.480715e-19,1.321058e-06
6.938000e-10,7.052240e+00,7.052102e+00,7.052240e+00,4.538718e-19,1.283095e-06
6.939000e-10,7.052240e+00,7.052468e+00,7.052240e+00,3.596720e-19,1.168745e-06
6.940000e-10,7.052240e+00,7.052791e+00,7.052240e+00,2.654722e-19,9.906612e-07
6.941000e-10,7.052240e+00,7.053053e+00,7.052240e+00,1.883996e-19,7.645242e-07
6.942000e-10,7.052240e+00,7.053244e+00,7.052240e+00,1.027634e-19,5.078360e-07
6.943000e-10,7.052240e+00,7.053356e+00,7.052240e+00,2.569085e-20,2.386929e-07
6.944000e-10,7.052240e+00,7.053388e+00,7.052240e+00,-5.994533e-20,-2.538239e-08
6.945000e-10,7.052240e+00,7.053344e+00,7.052240e+00,-1.370179e-19,-2.684841e-07
6.946000e-10,7.052240e+00,7.053233e+00,7.052240e+00,-2.226541e-19,-4.771868e-07
6.947000e-10,7.052240e+00,7.053066e+00,7.052240e+00,-2.997266e-19,-6.411891e-07
6.948000e-10,7.052240e+00,7.052857e+00,7.052240e+00,-3.853628e-19,-7.537169e-07
6.949000e-10,7.052240e+00,7.052624e+00,7.052240e+00,-4.624354e-19,-8.116763e-07
6.950000e-10,7.052240e+00,7.052380e+00,7.052240e+00,-5.480715e-19,-8.155689e-07
6.951000e-10,7.052240e+00,7.052144e+00,7.052240e+00,-6.251441e-19,-7.691903e-07
6.952000e-10,7.052240e+00,7.051927e+00,7.052240e+00,-6.936531e-19,-6.791474e-07
6.953000e-10,7.052240e+00,7.051743e+00,7.052240e+00,-7.621620e-19,-5.542380e-07
6.954000e-10,7.052240e+00,7.051599e+00,7.052240e+00,-8.306709e-19,-4.047414e-07
6.955000e-10,7.052240e+00,7.051502e+00,7.052240e+00,-9.163071e-19,-2.416709e-07
6.956000e-10,7.052240e+00,7.051455e+00,7.052240e+00,-9.933797e-19,-7.603726e-08
6.957000e-10,7.052240e+00,7.051455e+00,7.052240e+00,-1.061889e-18,8.183153e-08
6.958000e-10,7.052240e+00,7.051501e+00,7.052240e+00,-1.130398e-18,2.228761e-07
6.959000e-10,7.052240e+00,7.051585e+00,7.052240e+00,-1.198907e-18,3.397680e-07
6.960000e-10,7.052240e+00,7.051699e+00,7.052240e+00,-1.267415e-18,4.272290e-07
6.961000e-10,7.052240e+00,7.051835e+00,7.052240e+00,-1.318797e-18,4.821986e-07
6.962000e-10,7.052240e+00,7.051982e+00,7.052240e+00,-1.370179e-18,5.038512e-07
6.963000e-10,7.052240e+00,7.052131e+00,7.052240e+00,-1.430124e-18,4.934736e-07
6.964000e-10,7.052240e+00,7.052273e+00,7.052240e+00,-1.481506e-18,4.542213e-07
6.965000e-10,7.052240e+00,7.052400e+00,7.052240e+00,-1.532888e-18,3.907782e-07
6.966000e-10,7.052240e+00,7.052504e+00,7.052240e+00,-1.592833e-18,3.089483e-07
6.967000e-10,7.052240e+00,7.052583e+00,7.052240e+00,-1.644215e-18,2.152102e-07
6.968000e-10,7.052240e+00,7.052633e+00,7.052240e+00,-1.695596e-18,1.162647e-07
6.969000e-10,7.052240e+00,7.052653e+00,7.052240e+00,-1.755542e-18,1.860413e-08
6.970000e-10,7.052240e+00,7.052645e+00,7.052240e+00,-1.806923e-18,-7.187205e-08
6.971000e-10,7.052240e+00,7.052612e+00,7.052240e+00,-1.353052e-18,-1.501750e-07
6.972000e-10,7.052240e+00,7.052558e+00,7.052240e+00,5.395079e-19,-2.124631e-07
6.973000e-10,7.052240e+00,7.052488e+00,7.052240e+00,2.757485e-18,-2.561894e-07
6.974000e-10,7.052240e+00,7.052408e+00,7.052240e+00,4.718553e-18,-2.801575e-07
6.975000e-10,7.052240e+00,7.052324e+00,7.052240e+00,6.414150e-18,-2.844894e-07
6.976000e-10,7.052240e+00,7.052241e+00,7.052240e+00,6.636804e-18,-2.705145e-07
6.977000e-10,7.052240e+00,7.052164e+00,7.052240e+00,6.277132e-18,-2.405926e-07
6.978000e-10,7.052240e+00,7.052099e+00,7.052240e+00,5.669115e-18,-1.978861e-07
6.979000e-10,7.052240e+00,7.052047e+00,7.052240e+00,4.984026e-18,-1.461012e-07
6.980000e-10,7.052240e+00,7.052012e+00,7.052240e+00,4.273245e-18,-8.921479e-08
6.981000e-10,7.052240e+00,7.051994e+00,7.052240e+00,3.553901e-18,-3.120584e-08
6.982000e-10,7.052240e+00,7.051993e+00,7.052240e+00,2.851685e-18,2.419183e-08
6.983000e-10,7.052240e+00,7.052008e+00,7.052240e+00,2.243668e-18,7.370276e-08
6.984000e-10,7.052240e+00,7.052036e+00,7.052240e+00,1.969632e-18,1.146778e-07
6.985000e-10,7.052240e+00,7.052075e+00,7.052240e+00,1.798360e-18,1.452098e-07
6.986000e-10,7.052240e+00,7.052121e+00,7.052240e+00,1.661342e-18,1.641944e-07
6.987000e-10,7.052240e+00,7.052171e+00,7.052240e+00,1.550015e-18,1.713360e-07
6.988000e-10,7.052240e+00,7.052221e+00,7.052240e+00,1.447251e-18,1.671031e-07
6.989000e-10,7.052240e+00,7.052269e+00,7.052240e+00,1.335924e-18,1.526390e-07
6.990000e-10,7.052240e+00,7.052311e+00,7.052240e+00,1.241725e-18,1.296387e-07
6.991000e-10,7.052240e+00,7.052346e+00,7.052240e+00,1.130398e-18,1.001998e-07
6.992000e-10,7.052240e+00,7.052371e+00,7.052240e+00,1.027634e-18,6.666084e-08
6.993000e-10,7.052240e+00,7.052385e+00,7.052240e+00,9.334344e-19,3.143674e-08
6.994000e-10,7.052240e+00,7.052390e+00,7.052240e+00,8.306709e-19,-3.137435e-09
6.995000e-10,7.052240e+00,7.052384e+00,7.052240e+00,7.279075e-19,-3.494586e-08
6.996000e-10,7.052240e+00,7.052369e+00,7.052240e+00,6.337077e-19,-6.220682e-08
6.997000e-10,7.052240e+00,7.052348e+00,7.052240e+00,5.480715e-19,-8.355797e-08
6.998000e-10,7.052240e+00,7.052321e+00,7.052240e+00,4.538718e-19,-9.810899e-08
6.999000e-10,7.052240e+00,7.052290e+00,7.052240e+00,3.596720e-19,-1.054608e-07
7.000000e-10,7.052240e+00,7.052259e+00,7.052240e+00,2.654722e-19,-1.056928e-07
7.001000e-10,7.052240e+00,7.052228e+00,7.052240e+00,1.883996e-19,-9.932147e-08
7.002000e-10,7.052240e+00,7.052200e+00,7.052240e+00,1.027634e-19,-8.723468e-08
7.003000e-10,7.052240e+00,7.052176e+00,7.052240e+00,2.569085e-20,-7.060835e-08
7.004000e-10,7.052240e+00,7.052158e+00,7.052240e+00,-5.994533e-20,-5.081140e-08
7.005000e-10,7.052240e+00,7.052146e+00,7.052240e+00,-1.370179e-19,-2.930599e-08
7.006000e-10,7.052240e+00,7.052141e+00,7.052240e+00,-2.226541e-19,-7.549698e-09
7.007000e-10,7.052240e+00,7.052142e+00,7.052240e+00,-2.997266e-19,1.309454e-08
7.008000e-10,7.052240e+00,7.052148e+00,7.052240e+00,-3.853628e-19,3.143575e-08
7.009000e-10,7.052240e+00,7.052160e+00,7.052240e+00,-4.624354e-19,4.651558e-08
7.010000e-10,7.052240e+00,7.052175e+00,7.052240e+00,-5.480715e-19,5.764995e-08
7.011000e-10,7.052240e+00,7.052194e+00,7.052240e+00,-6.251441e-19,6.445041e-08
7.012000e-10,7.052240e+00,7.052213e+00,7.052240e+00,-6.936531e-19,6.682563e-08
7.013000e-10,7.052240e+00,7.052233e+00,7.052240e+00,-7.621620e-19,6.496428e-08
7.014000e-10,7.052240e+00,7.052252e+00,7.052240e+00,-8.306709e-19,5.930192e-08
7.015000e-10,7.052240e+00,7.052268e+00,7.052240e+00,-9.163071e-19,5.047519e-08
7.016000e-10,7.052240e+00,7.052281e+00,7.052240e+00,-9.933797e-19,3.926696e-08
7.017000e-10,7.052240e+00,7.052291e+00,7.052240e+00,-1.061889e-18,2.654680e-08
7.018000e-10,7.052240e+00,7.052297e+00,7.052240e+00,-1.130398e-18,1.321052e-08
7.019000e-10,7.052240e+00,7.052299e+00,7.052240e+00,-1.198907e-18,1.229042e-10
7.020000e-10,7.052240e+00,7.052297e+00,7.052240e+00,-1.267415e-18,-1.193338e-08
7.021000e-10,7.052240e+00,7.052292e+00,7.052240e+00,-1.318797e-18,-2.229972e-08
7.022000e-10,7.052240e+00,7.052285e+00,7.052240e+00,-1.370179e-18,-3.047268e-08
7.023000e-10,7.052240e+00,7.052275e+00,7.052240e+00,-1.430124e-18,-3.612306e-08
7.024000e-10,7.052240e+00,7.052263e+00,7.052240e+00,-1.481506e-18,-3.910271e-08
7.025000e-10,7.052240e+00,7.052252e+00,7.052240e+00,-1.532888e-18,-3.943969e-08
7.026000e-10,7.052240e+00,7.052240e+00,7.052240e+00,-1.592833e-18,-3.732279e-08
7.027000e-10,7.052240e+00,7.052230e+00,7.052240e+00,-1.644215e-18,-3.307741e-08
7.028000e-10,7.052240e+00,7.052221e+00,7.052240e+00,-1.695596e-18,-2.713481e-08
7.029000e-10,7.052240e+00,7.052214e+00,7.052240e+00,-1.755542e-18,-1.999715e-08
7.030000e-10,7.052240e+00,7.052209e+00,7.052240e+00,-1.806923e-18,-1.220096e-08
7.031000e-10,7.052240e+00,7.052206e+00,7.052240e+00,-1.353052e-18,-4.281240e-09
7.032000e-10,7.052240e+00,7.052206e+00,7.052240e+00,5.395079e-19,3.261542e-09
7.033000e-10,7.052240e+00,7.052208e+00,7.052240e+00,2.757485e-18,9.989720e-09
7.034000e-10,7.052240e+00,7.052212e+00,7.052240e+00,4.718553e-18,1.555063e-08
7.035000e-10,7.052240e+00,7.052217e+00,7.052240e+00,6.414150e-18,1.969182e-08
7.036000e-10,7.052240e+00,7.052223e+00,7.052240e+00,6.636804e-18,2.226885e-08
7.037000e-10,7.052240e+00,7.052230e+00,7.052240e+00,6.277132e-18,2.324576e-08
7.038000e-10,7.052240e+00,7.052237e+00,7.052240e+00,5.669115e-18,2.268887e-08
7.039000e-10,7.052240e+00,7.052244e+00,7.052240e+00,4.984026e-18,2.075462e-08
7.040000e-10,7.052240e+00,7.052249e+00,7.052240e+00,4.273245e-18,1.767281e-08
7.041000e-10,7.052240e+00,7.052254e+00,7.052240e+00,3.553901e-18,1.372660e-08
7.042000e-10,7.052240e+00,7.052257e+00,7.052240e+00,2.851685e-18,9.230741e-09
7.043000e-10,7.052240e+00,7.052259e+00,7.052240e+00,2.243668e-18,4.509559e-09
7.044000e-10,7.052240e+00,7.052260e+00,7.052240e+00,1.969632e-18,-1.239646e-10
7.045000e-10,7.052240e+00,7.052259e+00,7.052240e+00,1.798360e-18,-4.386758e-09
7.046000e-10,7.052240e+00,7.052258e+00,7.052240e+00,1.661342e-18,-8.040940e-09
7.047000e-10,7.052240e+00,7.052255e+00,7.052240e+00,1.550015e-18,-1.090510e-08
7.048000e-10,7.052240e+00,7.052251e+00,7.052240e+00,1.447251e-18,-1.286117e-08
7.049000e-10,7.052240e+00,7.052247e+00,7.052240e+00,1.335924e-18,-1.385691e-08
7.050000e-10,7.052240e+00,7.052243e+00,7.052240e+00,1.241725e-18,-1.390399e-08
7.051000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.130398e-18,-1.307233e-08
7.052000e-10,7.052240e+00,7.052235e+00,7.052240e+00,1.027634e-18,-1.148128e-08
7.053000e-10,7.052240e+00,7.052232e+00,7.052240e+00,9.334344e-19,-9.288304e-09
7.054000e-10,7.052240e+00,7.052230e+00,7.052240e+00,8.306709e-19,-6.676311e-09
7.055000e-10,7.052240e+00,7.052228e+00,7.052240e+00,7.279075e-19,-3.840264e-09
7.056000e-10,7.052240e+00,7.052228e+00,7.052240e+00,6.337077e-19,-9.741424e-10
7.057000e-10,7.052240e+00,7.052228e+00,7.052240e+00,5.480715e-19,1.741048e-09
7.058000e-10,7.052240e+00,7.052229e+00,7.052240e+00,4.538718e-19,4.147530e-09
7.059000e-10,7.052240e+00,7.052230e+00,7.052240e+00,3.596720e-19,6.118782e-09
7.060000e-10,7.052240e+00,7.052232e+00,7.052240e+00,2.654722e-19,7.564995e-09
7.061000e-10,7.052240e+00,7.052235e+00,7.052240e+00,1.883996e-19,8.435836e-09
7.062000e-10,7.052240e+00,7.052237e+00,7.052240e+00,1.027634e-19,8.720549e-09
7.063000e-10,7.052240e+00,7.052240e+00,7.052240e+00,2.569085e-20,8.445581e-09
7.064000e-10,7.052240e+00,7.052242e+00,7.052240e+00,-5.994533e-20,7.670093e-09
7.065000e-10,7.052240e+00,7.052244e+00,7.052240e+00,-1.370179e-19,6.479780e-09
7.066000e-10,7.052240e+00,7.052246e+00,7.052240e+00,-2.226541e-19,4.979521e-09
7.067000e-10,7.052240e+00,7.052247e+00,7.052240e+00,-2.997266e-19,3.285407e-09
7.068000e-10,7.052240e+00,7.052248e+00,7.052240e+00,-3.853628e-19,1.516682e-09
7.069000e-10,7.052240e+00,7.052248e+00,7.052240e+00,-4.624354e-19,-2.118836e-10
7.070000e-10,7.052240e+00,7.052248e+00,7.052240e+00,-5.480715e-19,-1.796765e-09
7.071000e-10,7.052240e+00,7.052247e+00,7.052240e+00,-6.251441e-19,-3.151228e-09
7.072000e-10,7.052240e+00,7.052246e+00,7.052240e+00,-6.936531e-19,-4.209413e-09
7.073000e-10,7.052240e+00,7.052245e+00,7.052240e+00,-7.621620e-19,-4.928810e-09
7.074000e-10,7.052240e+00,7.052243e+00,7.052240e+00,-8.306709e-19,-5.291090e-09
7.075000e-10,7.052240e+00,7.052241e+00,7.052240e+00,-9.163071e-19,-5.301386e-09
7.076000e-10,7.052240e+00,7.052240e+00,7.052240e+00,-9.933797e-19,-4.986166e-09
7.077000e-10,7.052240e+00,7.052239e+00,7.052240e+00,-1.061889e-18,-4.389952e-09
7.078000e-10,7.052240e+00,7.052237e+00,7.052240e+00,-1.130398e-18,-3.571180e-09
7.079000e-10,7.052240e+00,7.052236e+00,7.052240e+00,-1.198907e-18,-2.597506e-09
7.080000e-10,7.052240e+00,7.052236e+00,7.052240e+00,-1.267415e-18,-1.540912e-09
7.081000e-10,7.052240e+00,7.052236e+00,7.052240e+00,-1.318797e-18,-4.729239e-10
7.082000e-10,7.052240e+00,7.052236e+00,7.052240e+00,-1.370179e-18,5.397818e-10
7.083000e-10,7.052240e+00,7.052236e+00,7.052240e+00,-1.430124e-18,1.439123e-09
7.084000e-10,7.052240e+00,7.052236e+00,7.052240e+00,-1.481506e-18,2.178538e-09
7.085000e-10,7.052240e+00,7.052237e+00,7.052240e+00,-1.532888e-18,2.724974e-09
7.086000e-10,7.052240e+00,7.052238e+00,7.052240e+00,-1.592833e-18,3.059882e-09
7.087000e-10,7.052240e+00,7.052239e+00,7.052240e+00,-1.644215e-18,3.179235e-09
7.088000e-10,7.052240e+00,7.052240e+00,7.052240e+00,-1.695596e-18,3.092654e-09
7.089000e-10,7.052240e+00,7.052241e+00,7.052240e+00,-1.755542e-18,2.821745e-09
7.090000e-10,7.052240e+00,7.052241e+00,7.052240e+00,-1.806923e-18,2.397830e-09
7.091000e-10,7.052240e+00,7.052242e+00,7.052240e+00,-1.353052e-18,1.859254e-09
7.092000e-10,7.052240e+00,7.052243e+00,7.052240e+00,5.395079e-19,1.248459e-09
7.093000e-10,7.052240e+00,7.052243e+00,7.052240e+00,2.757485e-18,6.090348e-10
7.094000e-10,7.052240e+00,7.052243e+00,7.052240e+00,4.718553e-18,-1.706762e-11
7.095000e-10,7.052240e+00,7.052243e+00,7.052240e+00,6.414150e-18,-5.920127e-10
7.096000e-10,7.052240e+00,7.052243e+00,7.052240e+00,6.636804e-18,-1.084104e-09
7.097000e-10,7.052240e+00,7.052242e+00,7.052240e+00,6.277132e-18,-1.469270e-09
7.098000e-10,7.052240e+00,7.052242e+00,7.052240e+00,5.669115e-18,-1.731967e-09
7.099000e-10,7.052240e+00,7.052241e+00,7.052240e+00,4.984026e-18,-1.865473e-09
7.100000e-10,7.052240e+00,7.052241e+00,7.052240e+00,4.273245e-18,-1.871624e-09
7.101000e-10,7.052240e+00,7.052240e+00,7.052240e+00,3.553901e-18,-1.760027e-09
7.102000e-10,7.052240e+00,7.052240e+00,7.052240e+00,2.851685e-18,-1.546864e-09
7.103000e-10,7.052240e+00,7.052239e+00,7.052240e+00,2.243668e-18,-1.253371e-09
7.104000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.969632e-18,-9.041288e-10
7.105000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.798360e-18,-5.252736e-10
7.106000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.661342e-18,-1.427532e-10
7.107000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.550015e-18,2.192709e-10
7.108000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.447251e-18,5.397868e-10
7.109000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.335924e-18,8.019939e-10
7.110000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.241725e-18,9.940208e-10
7.111000e-10,7.052240e+00,7.052239e+00,7.052240e+00,1.130398e-18,1.109282e-09
7.112000e-10,7.052240e+00,7.052240e+00,7.052240e+00,1.027634e-18,1.146477e-09
7.113000e-10,7.052240e+00,7.052240e+00,7.052240e+00,9.334344e-19,1.109265e-09
7.114000e-10,7.052240e+00,7.052240e+00,7.052240e+00,8.306709e-19,1.005653e-09
