time,P(B1|X1|X5|X73),P(B2|X1|X5|X73),P(B1|X1|X5|X32),P(B2|X1|X5|X32),P(B1|X1|X5|X34),P(B2|X1|X5|X34),P(B1|X1|X1),P(B2|X1|X1),P(B1|X2|X1),P(B2|X2|X1),P(B1|X5|X1),P(B2|X5|X1),P(B1|X7|X1),P(B2|X7|X1),V(R31),V(R51),V(R72)
1.695e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-7.281905e-09,-7.281905e-09,0.0
1.696e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-7.221585e-09,-7.221585e-09,0.0
1.697e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-7.161764e-09,-7.161764e-09,0.0
1.698e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-7.102439e-09,-7.102439e-09,0.0
1.699e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-7.043606e-09,-7.043606e-09,0.0
1.7e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.98526e-09,-6.98526e-09,0.0
1.701e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.927397e-09,-6.927397e-09,0.0
1.702e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.870013e-09,-6.870013e-09,0.0
1.703e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.813106e-09,-6.813106e-09,0.0
1.704e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.756669e-09,-6.756669e-09,0.0
1.705e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.7007e-09,-6.7007e-09,0.0
1.706e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.645195e-09,-6.645195e-09,0.0
1.707e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.590149e-09,-6.590149e-09,0.0
1.708e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.53556e-09,-6.53556e-09,0.0
1.709e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.481423e-09,-6.481423e-09,0.0
1.71e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.427734e-09,-6.427734e-09,0.0
1.711e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.37449e-09,-6.37449e-09,0.0
1.712e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.321687e-09,-6.321687e-09,0.0
1.713e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.269322e-09,-6.269322e-09,0.0
1.714e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.21739e-09,-6.21739e-09,0.0
1.715e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.165889e-09,-6.165889e-09,0.0
1.716e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.114814e-09,-6.114814e-09,0.0
1.717e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.064163e-09,-6.064163e-09,0.0
1.718e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-6.013931e-09,-6.013931e-09,0.0
1.719e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.964115e-09,-5.964115e-09,0.0
1.72e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.914712e-09,-5.914712e-09,0.0
1.721e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.865718e-09,-5.865718e-09,0.0
1.722e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.81713e-09,-5.81713e-09,0.0
1.723e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.768944e-09,-5.768944e-09,0.0
1.724e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.721158e-09,-5.721158e-09,0.0
1.725e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.673768e-09,-5.673768e-09,0.0
1.726e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.62677e-09,-5.62677e-09,0.0
1.727e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.580161e-09,-5.580161e-09,0.0
1.728e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.533939e-09,-5.533939e-09,0.0
1.729e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.488099e-09,-5.488099e-09,0.0
1.73e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.44264e-09,-5.44264e-09,0.0
1.731e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.397557e-09,-5.397557e-09,0.0
1.732e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.352847e-09,-5.352847e-09,0.0
1.733e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.308508e-09,-5.308508e-09,0.0
1.734e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.264536e-09,-5.264536e-09,0.0
1.735e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.220928e-09,-5.220928e-09,0.0
1.736e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.177681e-09,-5.177681e-09,0.0
1.737e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.134793e-09,-5.134793e-09,0.0
1.738e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.09226e-09,-5.09226e-09,0.0
1.739e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.05008e-09,-5.05008e-09,0.0
1.74e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-5.008249e-09,-5.008249e-09,0.0
1.741e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.966764e-09,-4.966764e-09,0.0
1.742e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.925623e-09,-4.925623e-09,0.0
1.743e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.884823e-09,-4.884823e-09,0.0
1.744e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.844361e-09,-4.844361e-09,0.0
1.745e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.804234e-09,-4.804234e-09,0.0
1.746e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.764439e-09,-4.764439e-09,0.0
1.747e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.724974e-09,-4.724974e-09,0.0
1.748e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.685836e-09,-4.685836e-09,0.0
1.749e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.647022e-09,-4.647022e-09,0.0
1.75e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.60853e-09,-4.60853e-09,0.0
1.751e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.570357e-09,-4.570357e-09,0.0
1.752e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.532499e-09,-4.532499e-09,0.0
1.753e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.494956e-09,-4.494956e-09,0.0
1.754e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.457723e-09,-4.457723e-09,0.0
1.755e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.420799e-09,-4.420799e-09,0.0
1.756e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.384181e-09,-4.384181e-09,0.0
1.757e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.347866e-09,-4.347866e-09,0.0
1.758e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.311852e-09,-4.311852e-09,0.0
1.759e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.276136e-09,-4.276136e-09,0.0
1.76e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.240716e-09,-4.240716e-09,0.0
1.761e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.20559e-09,-4.20559e-09,0.0
1.762e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.170754e-09,-4.170754e-09,0.0
1.763e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.136207e-09,-4.136207e-09,0.0
1.764e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.101947e-09,-4.101947e-09,0.0
1.765e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.06797e-09,-4.06797e-09,0.0
1.766e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.034274e-09,-4.034274e-09,0.0
1.767e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-4.000858e-09,-4.000858e-09,0.0
1.768e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.967718e-09,-3.967718e-09,0.0
1.769e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.934853e-09,-3.934853e-09,0.0
1.77e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.90226e-09,-3.90226e-09,1.096143e-18
1.771e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.869938e-09,-3.869938e-09,1.096143e-18
1.772e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.837882e-09,-3.837882e-09,1.096143e-18
1.773e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.806093e-09,-3.806093e-09,2.192286e-18
1.774e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.774567e-09,-3.774567e-09,2.192286e-18
1.775e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.743302e-09,-3.743302e-09,3.836501e-18
1.776e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.712296e-09,-3.712296e-09,4.384572e-18
1.777e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.681546e-09,-3.681546e-09,4.384572e-18
1.778e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.651052e-09,-3.651052e-09,3.836501e-18
1.779e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.62081e-09,-3.62081e-09,5.480715e-18
1.78e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.590819e-09,-3.590819e-09,7.12493e-18
1.781e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.561076e-09,-3.561076e-09,7.12493e-18
1.782e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.531579e-09,-3.531579e-09,7.673002e-18
1.783e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.502327e-09,-3.502327e-09,7.673002e-18
1.784e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.473317e-09,-3.473317e-09,7.673002e-18
1.785e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.444547e-09,-3.444547e-09,8.769145e-18
1.786e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.416016e-09,-3.416016e-09,7.673002e-18
1.787e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.387721e-09,-3.387721e-09,8.221073e-18
1.788e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.35966e-09,-3.35966e-09,7.673002e-18
1.789e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.331832e-09,-3.331832e-09,7.12493e-18
1.79e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.304235e-09,-3.304235e-09,7.673002e-18
1.791e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.276866e-09,-3.276866e-09,7.673002e-18
1.792e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.249723e-09,-3.249723e-09,7.673002e-18
1.793e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.222806e-09,-3.222806e-09,7.673002e-18
1.794e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.196111e-09,-3.196111e-09,7.673002e-18
1.795e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.169638e-09,-3.169638e-09,7.673002e-18
1.796e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.143384e-09,-3.143384e-09,6.576859e-18
1.797e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.117347e-09,-3.117347e-09,6.576859e-18
1.798e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.091526e-09,-3.091526e-09,5.480715e-18
1.799e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.065919e-09,-3.065919e-09,6.576859e-18
1.8e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.040524e-09,-3.040524e-09,6.028787e-18
1.801e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-3.01534e-09,-3.01534e-09,5.480715e-18
1.802e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.990364e-09,-2.990364e-09,3.836501e-18
1.803e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.965595e-09,-2.965595e-09,4.384572e-18
1.804e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.941031e-09,-2.941031e-09,4.384572e-18
1.805e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.91667e-09,-2.91667e-09,3.288429e-18
1.806e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.892512e-09,-2.892512e-09,2.192286e-18
1.807e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.868553e-09,-2.868553e-09,2.740358e-18
1.808e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.844793e-09,-2.844793e-09,2.740358e-18
1.809e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.82123e-09,-2.82123e-09,1.644215e-18
1.81e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.797862e-09,-2.797862e-09,2.740358e-18
1.811e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.774687e-09,-2.774687e-09,1.096143e-18
1.812e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.751704e-09,-2.751704e-09,1.096143e-18
1.813e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.728912e-09,-2.728912e-09,1.644215e-18
1.814e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.706309e-09,-2.706309e-09,1.096143e-18
1.815e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.683893e-09,-2.683893e-09,5.480714999999999e-19
1.816e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.661662e-09,-2.661662e-09,0.0
1.817e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.639616e-09,-2.639616e-09,0.0
1.818e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.617752e-09,-2.617752e-09,0.0
1.819e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.59607e-09,-2.59607e-09,1.096143e-18
1.82e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.574567e-09,-2.574567e-09,1.096143e-18
1.821e-10,1.545507,2.140877,1.545507,2.140877,1.545399,2.140784,1.498675,2.100181,1.459692,2.065611,1.578345,2.168826,1.213878,1.829356,-2.553242e-09,-2.553242e-09,1.096143e-18
